"Prctr","Konto","Bezeichnung","Zeile Ergebnisplan","Bezeichnung","in PrCtrHW","PrCtrHW","Text","Auftrag","Jahr","GsBe","Ver","opChar","operationCharacter","Amt","Produktbereich"
"110880132","446100","So. priv-r. Leist.e.","K11-050","05/44 Privatrechtliche Leistungsentgelte","0.00","EUR","","1081011","2022","1080","8","4","revenue","1088","0132"
"110880132","529100","Aufw. f. so. Dienstl","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","525.00","EUR","","1081011","2022","1080","8","5","expenditure","1088","0132"
"110880132","432100","Benutzungsgebühren","K11-040","04/43 Öffentlich-Rechtliche Leistungsentgelte","-840.00","EUR","","1081012","2022","1080","8","4","revenue","1088","0132"
"110990133","416110","Aufl.SoPo a.Zuw.Land","K11-020","02/41 Zuwendungen und allgemeine Umlagen","-295.27","EUR","","1091001","2022","1090","8","4","revenue","1099","0133"
"110990133","529100","Aufw. f. so. Dienstl","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","450.00","EUR","","1091001","2022","1090","8","5","expenditure","1099","0133"
"110990133","542900","Aufw.Inan.Rechte/Di.","K11-160","16/54 Sonstige ordentliche Aufwendungen","50.00","EUR","","1091001","2022","1090","8","5","expenditure","1099","0133"
"110990133","543160","So. Verbrauchsmat.","K11-160","16/54 Sonstige ordentliche Aufwendungen","803.78","EUR","","1091001","2022","1090","8","5","expenditure","1099","0133"
"110990133","543165","Lebensmittelzutaten","K11-160","16/54 Sonstige ordentliche Aufwendungen","268.00","EUR","","1091001","2022","1090","8","5","expenditure","1099","0133"
"110990133","543170","Bewirtungskosten","K11-160","16/54 Sonstige ordentliche Aufwendungen","56.00","EUR","","1091001","2022","1090","8","5","expenditure","1099","0133"
"110990133","543190","Sonst. Geschäftsaufw","K11-160","16/54 Sonstige ordentliche Aufwendungen","1116.00","EUR","","1091001","2022","1090","8","5","expenditure","1099","0133"
"110990133","571140","AfA Betr.Geschausst.","K11-140","14/57 Bilanzielle Abschreibungen","295.27","EUR","","1091001","2022","1090","8","5","expenditure","1099","0133"
"110990133","543165","Lebensmittelzutaten","K11-160","16/54 Sonstige ordentliche Aufwendungen","769.00","EUR","","1091002","2022","1090","8","5","expenditure","1099","0133"
"110990133","529100","Aufw. f. so. Dienstl","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","100.00","EUR","","1091003","2022","1090","8","5","expenditure","1099","0133"
"110990133","531800","Aufw. Zusch. übr. B.","K11-150","15/53 Transferaufwendungen","3500.00","EUR","","1091003","2022","1090","8","5","expenditure","1099","0133"
"110990133","543160","So. Verbrauchsmat.","K11-160","16/54 Sonstige ordentliche Aufwendungen","530.00","EUR","","1091003","2022","1090","8","5","expenditure","1099","0133"
"110990133","543165","Lebensmittelzutaten","K11-160","16/54 Sonstige ordentliche Aufwendungen","530.00","EUR","","1091003","2022","1090","8","5","expenditure","1099","0133"
"110990133","543170","Bewirtungskosten","K11-160","16/54 Sonstige ordentliche Aufwendungen","3177.11","EUR","","1091003","2022","1090","8","5","expenditure","1099","0133"
"110990133","543190","Sonst. Geschäftsaufw","K11-160","16/54 Sonstige ordentliche Aufwendungen","2164.05","EUR","","1091003","2022","1090","8","5","expenditure","1099","0133"
"110990133","523500","Erst. verb.U/Bet/SoV","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","3600.00","EUR","","1091005","2022","1090","8","5","expenditure","1099","0133"
"110990133","528010","Entsorgungskosten","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","0.00","EUR","","1091005","2022","1090","8","5","expenditure","1099","0133"
"111000116","546399","Leistbet.§16IIISGBII","K11-160","16/54 Sonstige ordentliche Aufwendungen","46000.00","EUR","","1104013","2022","1199","8","5","expenditure","1100","0116"
"113000114","543170","Bewirtungskosten","K11-160","16/54 Sonstige ordentliche Aufwendungen","1592.27","EUR","","1310000","2022","1399","8","5","expenditure","1300","0114"
"113000114","543180","Ausstattung bis 410E","K11-160","16/54 Sonstige ordentliche Aufwendungen","1592.27","EUR","","1310000","2022","1399","8","5","expenditure","1300","0114"
"113000114","543190","Sonst. Geschäftsaufw","K11-160","16/54 Sonstige ordentliche Aufwendungen","530.55","EUR","","1310000","2022","1399","8","5","expenditure","1300","0114"
"113000114","544112","Mitgliedsbeiträge","K11-160","16/54 Sonstige ordentliche Aufwendungen","445.83","EUR","","1310000","2022","1399","8","5","expenditure","1300","0114"
"113000114","545200","Leasing","K11-160","16/54 Sonstige ordentliche Aufwendungen","2653.79","EUR","","1310000","2022","1399","8","5","expenditure","1300","0114"
"113000114","529100","Aufw. f. so. Dienstl","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","3938.21","EUR","","1320000","2022","1399","8","5","expenditure","1300","0114"
"113000114","541130","Reisekosten","K11-160","16/54 Sonstige ordentliche Aufwendungen","2123.04","EUR","","1320000","2022","1399","8","5","expenditure","1300","0114"
"113000114","541160","Dienst u.Schutzklei.","K11-160","16/54 Sonstige ordentliche Aufwendungen","536.07","EUR","","1320000","2022","1399","8","5","expenditure","1300","0114"
"113000114","542900","Aufw.Inan.Rechte/Di.","K11-160","16/54 Sonstige ordentliche Aufwendungen","3184.56","EUR","","1320000","2022","1399","8","5","expenditure","1300","0114"
"113000114","543120","Zeitungen u. Fachlit","K11-160","16/54 Sonstige ordentliche Aufwendungen","2123.04","EUR","","1320000","2022","1399","8","5","expenditure","1300","0114"
"113000114","543130","Telekommunik. Leist.","K11-160","16/54 Sonstige ordentliche Aufwendungen","1061.51","EUR","","1320000","2022","1399","8","5","expenditure","1300","0114"
"113000114","543151","Presse-/Öff.arbeit","K11-160","16/54 Sonstige ordentliche Aufwendungen","85973.92","EUR","","1320000","2022","1399","8","5","expenditure","1300","0114"
"113000114","543160","So. Verbrauchsmat.","K11-160","16/54 Sonstige ordentliche Aufwendungen","1592.27","EUR","","1320000","2022","1399","8","5","expenditure","1300","0114"
"113000114","543180","Ausstattung bis 410E","K11-160","16/54 Sonstige ordentliche Aufwendungen","1061.51","EUR","","1320000","2022","1399","8","5","expenditure","1300","0114"
"113000114","543190","Sonst. Geschäftsaufw","K11-160","16/54 Sonstige ordentliche Aufwendungen","318.45","EUR","","1320000","2022","1399","8","5","expenditure","1300","0114"
"113000114","544112","Mitgliedsbeiträge","K11-160","16/54 Sonstige ordentliche Aufwendungen","222.92","EUR","","1320000","2022","1399","8","5","expenditure","1300","0114"
"113000114","545100","Miete/Pacht/Erbbauz.","K11-160","16/54 Sonstige ordentliche Aufwendungen","2441.49","EUR","","1320000","2022","1399","8","5","expenditure","1300","0114"
"113000114","545200","Leasing","K11-160","16/54 Sonstige ordentliche Aufwendungen","2653.79","EUR","","1320000","2022","1399","8","5","expenditure","1300","0114"
"113000114","529100","Aufw. f. so. Dienstl","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","23018.00","EUR","","1330000","2022","1399","8","5","expenditure","1300","0114"
"113000114","541130","Reisekosten","K11-160","16/54 Sonstige ordentliche Aufwendungen","636.91","EUR","","1330000","2022","1399","8","5","expenditure","1300","0114"
"113000114","543120","Zeitungen u. Fachlit","K11-160","16/54 Sonstige ordentliche Aufwendungen","530.55","EUR","","1330000","2022","1399","8","5","expenditure","1300","0114"
"113000114","543130","Telekommunik. Leist.","K11-160","16/54 Sonstige ordentliche Aufwendungen","530.55","EUR","","1330000","2022","1399","8","5","expenditure","1300","0114"
"113000114","543170","Bewirtungskosten","K11-160","16/54 Sonstige ordentliche Aufwendungen","212.30","EUR","","1330000","2022","1399","8","5","expenditure","1300","0114"
"113000114","545200","Leasing","K11-160","16/54 Sonstige ordentliche Aufwendungen","424.60","EUR","","1330000","2022","1399","8","5","expenditure","1300","0114"
"113000114","543150","Öff. Bekanntmachunge","K11-160","16/54 Sonstige ordentliche Aufwendungen","67916.00","EUR","","1340000","2022","1399","8","5","expenditure","1300","0114"
"120201510","465100","Gew.ant.a.vUnt/Betei","K11-190","19/46 Finanzerträge","-280000.00","EUR","","2001002","2022","2099","8","4","revenue","2020","1510"
"120001605","414100","Zuweisungen vom Land","K11-020","02/41 Zuwendungen und allgemeine Umlagen","-859482.00","EUR","","2002910","2022","2099","8","4","revenue","2000","1605"
"120000120","416110","Aufl.SoPo a.Zuw.Land","K11-020","02/41 Zuwendungen und allgemeine Umlagen","-2794.71","EUR","","2010000","2022","2099","8","4","revenue","2000","0120"
"120000120","527130","Wartung/Pfle.v.Softw","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","7700.00","EUR","","2010000","2022","2099","8","5","expenditure","2000","0120"
"120000120","571100","Abschr.a.im.Verm.geg","K11-140","14/57 Bilanzielle Abschreibungen","2976.19","EUR","","2010000","2022","2099","8","5","expenditure","2000","0120"
"120000120","527130","Wartung/Pfle.v.Softw","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","850.00","EUR","","2010001","2022","2099","8","5","expenditure","2000","0120"
"120000120","527130","Wartung/Pfle.v.Softw","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","850.00","EUR","","2010007","2022","2099","8","5","expenditure","2000","0120"
"111000116","448500","Erstattungen v. UBS","K11-060","06/41 Kostenerstattungen/-umlagen","-71840.00","EUR","","1104014","2022","1199","8","4","revenue","1100","0116"
"111000116","456600","Ertr.Abfind/Verslast","K11-070","07/45 Sonstige ordentliche Erträge","-30000.00","EUR","","1104015","2022","1199","8","4","revenue","1100","0116"
"111000116","531700","Aufw. Zusch. priv.U.","K11-150","15/53 Transferaufwendungen","100.00","EUR","","1105000","2022","1199","8","5","expenditure","1100","0116"
"111000116","541120","Aus u.Fortbild,Umsch","K11-160","16/54 Sonstige ordentliche Aufwendungen","680542.05","EUR","","1105000","2022","1199","8","5","expenditure","1100","0116"
"111000116","543120","Zeitungen u. Fachlit","K11-160","16/54 Sonstige ordentliche Aufwendungen","92.60","EUR","","1105000","2022","1199","8","5","expenditure","1100","0116"
"111000116","543170","Bewirtungskosten","K11-160","16/54 Sonstige ordentliche Aufwendungen","308.66","EUR","","1105000","2022","1199","8","5","expenditure","1100","0116"
"111000116","543171","Bewirt.kost.,nur BGA","K11-160","16/54 Sonstige ordentliche Aufwendungen","30.87","EUR","","1105000","2022","1199","8","5","expenditure","1100","0116"
"111000116","544200","Steuer a. VILV (BgA)","K11-160","16/54 Sonstige ordentliche Aufwendungen","50.00","EUR","","1105000","2022","1199","8","5","expenditure","1100","0116"
"111000116","581100","Aufw. int.Leist.bez.","K11-270","27/48 Interne Verrechnungen","50.00","EUR","","1105000","2022","1199","8","5","expenditure","1100","0116"
"111000116","448500","Erstattungen v. UBS","K11-060","06/41 Kostenerstattungen/-umlagen","-5000.00","EUR","","1105001","2022","1199","8","4","revenue","1100","0116"
"111000116","448500","Erstattungen v. UBS","K11-060","06/41 Kostenerstattungen/-umlagen","-5000.00","EUR","","1105002","2022","1199","8","4","revenue","1100","0116"
"111000116","541130","Reisekosten","K11-160","16/54 Sonstige ordentliche Aufwendungen","52801.03","EUR","","1105004","2022","1199","8","5","expenditure","1100","0116"
"111000116","448500","Erstattungen v. UBS","K11-060","06/41 Kostenerstattungen/-umlagen","-1750.00","EUR","","1105100","2022","1199","8","4","revenue","1100","0116"
"111000116","544112","Mitgliedsbeiträge","K11-160","16/54 Sonstige ordentliche Aufwendungen","1750.00","EUR","","1105100","2022","1199","8","5","expenditure","1100","0116"
"111000116","448500","Erstattungen v. UBS","K11-060","06/41 Kostenerstattungen/-umlagen","-1750.00","EUR","","1105200","2022","1199","8","4","revenue","1100","0116"
"111000116","544112","Mitgliedsbeiträge","K11-160","16/54 Sonstige ordentliche Aufwendungen","1750.00","EUR","","1105200","2022","1199","8","5","expenditure","1100","0116"
"111000116","448500","Erstattungen v. UBS","K11-060","06/41 Kostenerstattungen/-umlagen","-1450.00","EUR","","1105300","2022","1199","8","4","revenue","1100","0116"
"111000116","544112","Mitgliedsbeiträge","K11-160","16/54 Sonstige ordentliche Aufwendungen","1450.00","EUR","","1105300","2022","1199","8","5","expenditure","1100","0116"
"111000116","448000","Erstatt. vom Bund","K11-060","06/41 Kostenerstattungen/-umlagen","-5555000.00","EUR","","1109000","2022","1199","8","4","revenue","1100","0116"
"111000116","448100","Erstatt. vom Land","K11-060","06/41 Kostenerstattungen/-umlagen","-396000.00","EUR","","1109001","2022","1199","8","4","revenue","1100","0116"
"111000116","448100","Erstatt. vom Land","K11-060","06/41 Kostenerstattungen/-umlagen","-116000.00","EUR","","1109002","2022","1199","8","4","revenue","1100","0116"
"111000116","448100","Erstatt. vom Land","K11-060","06/41 Kostenerstattungen/-umlagen","-236000.00","EUR","","1109003","2022","1199","8","4","revenue","1100","0116"
"111000116","448100","Erstatt. vom Land","K11-060","06/41 Kostenerstattungen/-umlagen","-60000.00","EUR","","1109004","2022","1199","8","4","revenue","1100","0116"
"111000116","448100","Erstatt. vom Land","K11-060","06/41 Kostenerstattungen/-umlagen","-167000.00","EUR","","1109007","2022","1199","8","4","revenue","1100","0116"
"113000114","529100","Aufw. f. so. Dienstl","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","7525.12","EUR","","1310000","2022","1399","8","5","expenditure","1300","0114"
"113000114","541130","Reisekosten","K11-160","16/54 Sonstige ordentliche Aufwendungen","3715.32","EUR","","1310000","2022","1399","8","5","expenditure","1300","0114"
"113000114","542900","Aufw.Inan.Rechte/Di.","K11-160","16/54 Sonstige ordentliche Aufwendungen","6369.12","EUR","","1310000","2022","1399","8","5","expenditure","1300","0114"
"113000114","543110","Büromaterial","K11-160","16/54 Sonstige ordentliche Aufwendungen","318.45","EUR","","1310000","2022","1399","8","5","expenditure","1300","0114"
"113000114","543120","Zeitungen u. Fachlit","K11-160","16/54 Sonstige ordentliche Aufwendungen","6392.00","EUR","","1310000","2022","1399","8","5","expenditure","1300","0114"
"113000114","543130","Telekommunik. Leist.","K11-160","16/54 Sonstige ordentliche Aufwendungen","1486.12","EUR","","1310000","2022","1399","8","5","expenditure","1300","0114"
"113000114","543151","Presse-/Öff.arbeit","K11-160","16/54 Sonstige ordentliche Aufwendungen","5307.59","EUR","","1310000","2022","1399","8","5","expenditure","1300","0114"
"113000114","543160","So. Verbrauchsmat.","K11-160","16/54 Sonstige ordentliche Aufwendungen","1061.51","EUR","","1310000","2022","1399","8","5","expenditure","1300","0114"
"110880132","571140","AfA Betr.Geschausst.","K11-140","14/57 Bilanzielle Abschreibungen","176.41","EUR","","1081007","2022","1080","8","5","expenditure","1088","0132"
"110660130","531800","Aufw. Zusch. übr. B.","K11-150","15/53 Transferaufwendungen","500.00","EUR","","1061005","2022","1060","8","5","expenditure","1066","0130"
"110660130","543160","So. Verbrauchsmat.","K11-160","16/54 Sonstige ordentliche Aufwendungen","100.00","EUR","","1061005","2022","1060","8","5","expenditure","1066","0130"
"110660130","543165","Lebensmittelzutaten","K11-160","16/54 Sonstige ordentliche Aufwendungen","100.00","EUR","","1061005","2022","1060","8","5","expenditure","1066","0130"
"110660130","523500","Erst. verb.U/Bet/SoV","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","52700.00","EUR","","1061007","2022","1060","8","5","expenditure","1066","0130"
"110660130","529100","Aufw. f. so. Dienstl","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","258.57","EUR","","1061007","2022","1060","8","5","expenditure","1066","0130"
"110660130","531800","Aufw. Zusch. übr. B.","K11-150","15/53 Transferaufwendungen","41800.00","EUR","","1061007","2022","1060","8","5","expenditure","1066","0130"
"110660130","542900","Aufw.Inan.Rechte/Di.","K11-160","16/54 Sonstige ordentliche Aufwendungen","100.00","EUR","","1061007","2022","1060","8","5","expenditure","1066","0130"
"110660130","543160","So. Verbrauchsmat.","K11-160","16/54 Sonstige ordentliche Aufwendungen","739.69","EUR","","1061007","2022","1060","8","5","expenditure","1066","0130"
"110660130","543165","Lebensmittelzutaten","K11-160","16/54 Sonstige ordentliche Aufwendungen","200.00","EUR","","1061007","2022","1060","8","5","expenditure","1066","0130"
"110660130","543170","Bewirtungskosten","K11-160","16/54 Sonstige ordentliche Aufwendungen","1171.11","EUR","","1061007","2022","1060","8","5","expenditure","1066","0130"
"110660130","543172","Geschenke","K11-160","16/54 Sonstige ordentliche Aufwendungen","250.00","EUR","","1061007","2022","1060","8","5","expenditure","1066","0130"
"110660130","543190","Sonst. Geschäftsaufw","K11-160","16/54 Sonstige ordentliche Aufwendungen","1021.27","EUR","","1061007","2022","1060","8","5","expenditure","1066","0130"
