"Prctr","Konto","Bezeichnung","Zeile Ergebnisplan","Bezeichnung","in PrCtrHW","PrCtrHW","Text","PSP-Element","Jahr","GsBe","Ver","opChar","operationCharacter","Amt","Produktbereich"
"133000201","459100","And.s.ordent.Erträge","K11-070","07/45 Sonstige ordentliche Erträge","-28000.00","EUR","","1.33.00.02.01.03","2022","3399","8","4","revenue","3300","0201"
"133000201","431100","Verwaltungsgebühren","K11-040","04/43 Öffentlich-Rechtliche Leistungsentgelte","-3500.00","EUR","","1.33.00.02.01.03","2022","3399","8","4","revenue","3300","0201"
"133000201","543170","Bewirtungskosten","K11-160","16/54 Sonstige ordentliche Aufwendungen","1100.00","EUR","","1.33.00.02.01.02","2022","3399","8","5","expenditure","3300","0201"
"133000201","543110","Büromaterial","K11-160","16/54 Sonstige ordentliche Aufwendungen","220.00","EUR","","1.33.00.02.01.02","2022","3399","8","5","expenditure","3300","0201"
"133000201","542100","Ehrenamt./Sons. Tät.","K11-160","16/54 Sonstige ordentliche Aufwendungen","2500.00","EUR","","1.33.00.02.01.02","2022","3399","8","5","expenditure","3300","0201"
"133000201","541130","Reisekosten","K11-160","16/54 Sonstige ordentliche Aufwendungen","500.00","EUR","","1.33.00.02.01.02","2022","3399","8","5","expenditure","3300","0201"
"133000201","541120","Aus u.Fortbild,Umsch","K11-160","16/54 Sonstige ordentliche Aufwendungen","180.00","EUR","","1.33.00.02.01.02","2022","3399","8","5","expenditure","3300","0201"
"133000201","529100","Aufw. f. so. Dienstl","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","2000.00","EUR","","1.33.00.02.01.02","2022","3399","8","5","expenditure","3300","0201"
"133000203","541130","Reisekosten","K11-160","16/54 Sonstige ordentliche Aufwendungen","3600.00","EUR","","1.33.00.02.03.01","2022","3312","8","5","expenditure","3300","0203"
"133000203","529100","Aufw. f. so. Dienstl","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","370000.00","EUR","","1.33.00.02.03.01","2022","3312","8","5","expenditure","3300","0203"
"133000203","528010","Entsorgungskosten","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","27500.00","EUR","","1.33.00.02.03.01","2022","3312","8","5","expenditure","3300","0203"
"133000203","527130","Wartung/Pfle.v.Softw","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","4800.00","EUR","","1.33.00.02.03.01","2022","3312","8","5","expenditure","3300","0203"
"133000203","525100","Auf. Halt. Fahrzeuge","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","240.00","EUR","","1.33.00.02.03.01","2022","3312","8","5","expenditure","3300","0203"
"133000203","524160","Bewirt-aufw.: GBA","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","0.00","EUR","","1.33.00.02.03.01","2022","3312","8","5","expenditure","3300","0203"
"133000203","524150","Bewirt-aufw.: Wasser","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","20000.00","EUR","","1.33.00.02.03.01","2022","3312","8","5","expenditure","3300","0203"
"133000203","524140","Bewirts-aufw.: Strom","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","20000.00","EUR","","1.33.00.02.03.01","2022","3312","8","5","expenditure","3300","0203"
"133000203","524130","Bewirts-a.:Fernwärme","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","5400.00","EUR","","1.33.00.02.03.01","2022","3312","8","5","expenditure","3300","0203"
"133000203","524120","Bewirts-aufw.: Gas","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","3050.00","EUR","","1.33.00.02.03.01","2022","3312","8","5","expenditure","3300","0203"
"133000203","523800","Erstatt. an übr. B.","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","37000.00","EUR","","1.33.00.02.03.01","2022","3312","8","5","expenditure","3300","0203"
"133000203","523500","Erst. verb.U/Bet/SoV","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","70800.00","EUR","","1.33.00.02.03.01","2022","3312","8","5","expenditure","3300","0203"
"133000203","521120","Unterh.dBetriebsvorr","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","50.00","EUR","","1.33.00.02.03.01","2022","3312","8","5","expenditure","3300","0203"
"133000203","521110","Unterh.Grundst,Gebäu","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","18250.00","EUR","","1.33.00.02.03.01","2022","3312","8","5","expenditure","3300","0203"
"133000203","459100","And.s.ordent.Erträge","K11-070","07/45 Sonstige ordentliche Erträge","-200.00","EUR","","1.33.00.02.03.01","2022","3312","8","4","revenue","3300","0203"
"133000203","441100","Ertr. Mieten/Pachten","K11-050","05/44 Privatrechtliche Leistungsentgelte","-1090000.00","EUR","","1.33.00.02.03.01","2022","3312","8","4","revenue","3300","0203"
"133000203","416110","Aufl.SoPo a.Zuw.Land","K11-020","02/41 Zuwendungen und allgemeine Umlagen","-5000.00","EUR","","1.33.00.02.03.01","2022","3312","8","4","revenue","3300","0203"
"133000203","414700","Zusch. priv. Untern.","K11-020","02/41 Zuwendungen und allgemeine Umlagen","-9000.00","EUR","","1.33.00.02.03.01","2022","3312","8","4","revenue","3300","0203"
"133000203","414500","Zuschüsse v. U/B/SV","K11-020","02/41 Zuwendungen und allgemeine Umlagen","-1000.00","EUR","","1.33.00.02.03.01","2022","3312","8","4","revenue","3300","0203"
"133000202","543160","So. Verbrauchsmat.","K11-160","16/54 Sonstige ordentliche Aufwendungen","272.91","EUR","","1.33.00.02.02.02","2022","3399","8","5","expenditure","3300","0202"
"133000202","541160","Dienst u.Schutzklei.","K11-160","16/54 Sonstige ordentliche Aufwendungen","500.00","EUR","","1.33.00.02.02.02","2022","3399","8","5","expenditure","3300","0202"
"133000202","541130","Reisekosten","K11-160","16/54 Sonstige ordentliche Aufwendungen","200.00","EUR","","1.33.00.02.02.02","2022","3399","8","5","expenditure","3300","0202"
"133000202","529100","Aufw. f. so. Dienstl","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","161.78","EUR","","1.33.00.02.02.02","2022","3399","8","5","expenditure","3300","0202"
"133000202","456100","Ordnungsrechtl.Ertr.","K11-070","07/45 Sonstige ordentliche Erträge","-20000.00","EUR","","1.33.00.02.02.02","2022","3399","8","4","revenue","3300","0202"
"153000701","503900","Beiträge SV so. B.","K11-110","11/50 Personalaufwendungen","800.00","EUR","","1.53.00.07.01.01","2022","5399","8","5","expenditure","5300","0701"
"120000120","541130","Reisekosten","K11-160","16/54 Sonstige ordentliche Aufwendungen","400.00","EUR","","1.20.00.01.20.01","2022","2099","8","5","expenditure","2000","0120"
"120000120","541000","So. ord.Aufwendungen","K11-160","16/54 Sonstige ordentliche Aufwendungen","1423433.53","EUR","","1.20.00.01.20.01","2022","2099","8","5","expenditure","2000","0120"
"120000120","529110","Gutachter/Beratungsk","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","250000.00","EUR","","1.20.00.01.20.01","2022","2099","8","5","expenditure","2000","0120"
"120000120","520000","Aufw.S-.u.Dienstlei.","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","2046766.25","EUR","","1.20.00.01.20.01","2022","2099","8","5","expenditure","2000","0120"
"120000120","471100","Aktiv. Eigenl.(Plan)","K11-080","08/47 Aktivierte Eigenleistungen","-330000.00","EUR","","1.20.00.01.20.01","2022","2099","8","4","revenue","2000","0120"
"120000120","459100","And.s.ordent.Erträge","K11-070","07/45 Sonstige ordentliche Erträge","-15461183.58","EUR","","1.20.00.01.20.01","2022","2099","8","4","revenue","2000","0120"
"120000120","431100","Verwaltungsgebühren","K11-040","04/43 Öffentlich-Rechtliche Leistungsentgelte","-250000.00","EUR","","1.20.00.01.20.01","2022","2099","8","4","revenue","2000","0120"
"120000120","429100","And.son.Transf.ertr.","K11-030","03/42 Sonstige Transfererträge","-495786.00","EUR","","1.20.00.01.20.01","2022","2099","8","4","revenue","2000","0120"
"120000120","416110","Aufl.SoPo a.Zuw.Land","K11-020","02/41 Zuwendungen und allgemeine Umlagen","-2000.00","EUR","","1.20.00.01.20.01","2022","2099","8","4","revenue","2000","0120"
"110200126","528010","Entsorgungskosten","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","5257.85","EUR","","1.10.20.01.26.01","2022","1020","8","5","expenditure","1020","0126"
"110200126","527130","Wartung/Pfle.v.Softw","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","212093.43","EUR","","1.10.20.01.26.01","2022","1020","8","5","expenditure","1020","0126"
"110200126","525500","Unterh.son.bew.Verm.","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","196562.56","EUR","","1.10.20.01.26.01","2022","1020","8","5","expenditure","1020","0126"
"110200126","525110","Ersatztl. Lagerbest.","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","56622.96","EUR","","1.10.20.01.26.01","2022","1020","8","5","expenditure","1020","0126"
"110200126","459100","And.s.ordent.Erträge","K11-070","07/45 Sonstige ordentliche Erträge","-42460.81","EUR","","1.10.20.01.26.01","2022","1020","8","4","revenue","1020","0126"
"110200126","448500","Erstattungen v. UBS","K11-060","06/41 Kostenerstattungen/-umlagen","-590000.00","EUR","","1.10.20.01.26.01","2022","1020","8","4","revenue","1020","0126"
"110200126","448400","Erstatt.v.so.öff.B.","K11-060","06/41 Kostenerstattungen/-umlagen","-68990.00","EUR","","1.10.20.01.26.01","2022","1020","8","4","revenue","1020","0126"
"110200126","448300","Erstatt. von Zweckv.","K11-060","06/41 Kostenerstattungen/-umlagen","-495000.00","EUR","","1.10.20.01.26.01","2022","1020","8","4","revenue","1020","0126"
"110200126","441100","Ertr. Mieten/Pachten","K11-050","05/44 Privatrechtliche Leistungsentgelte","-1350.00","EUR","","1.10.20.01.26.01","2022","1020","8","4","revenue","1020","0126"
"110200126","416110","Aufl.SoPo a.Zuw.Land","K11-020","02/41 Zuwendungen und allgemeine Umlagen","-416037.50","EUR","","1.10.20.01.26.01","2022","1020","8","4","revenue","1020","0126"
"121000122","571140","AfA Betr.Geschausst.","K11-140","14/57 Bilanzielle Abschreibungen","548.54","EUR","","1.21.00.01.22.01","2022","2199","8","5","expenditure","2100","0122"
"121000122","543190","Sonst. Geschäftsaufw","K11-160","16/54 Sonstige ordentliche Aufwendungen","185.20","EUR","","1.21.00.01.22.01","2022","2199","8","5","expenditure","2100","0122"
"121000122","543160","So. Verbrauchsmat.","K11-160","16/54 Sonstige ordentliche Aufwendungen","123.46","EUR","","1.21.00.01.22.01","2022","2199","8","5","expenditure","2100","0122"
"121000122","543120","Zeitungen u. Fachlit","K11-160","16/54 Sonstige ordentliche Aufwendungen","154.33","EUR","","1.21.00.01.22.01","2022","2199","8","5","expenditure","2100","0122"
"121000122","541130","Reisekosten","K11-160","16/54 Sonstige ordentliche Aufwendungen","617.32","EUR","","1.21.00.01.22.01","2022","2199","8","5","expenditure","2100","0122"
"121000122","531800","Aufw. Zusch. übr. B.","K11-150","15/53 Transferaufwendungen","0.00","EUR","","1.21.00.01.22.01","2022","2199","8","5","expenditure","2100","0122"
"121000122","529100","Aufw. f. so. Dienstl","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","5000.00","EUR","","1.21.00.01.22.01","2022","2199","8","5","expenditure","2100","0122"
"121000122","522100","Unterh.s.unbew.Vermö","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","1617.80","EUR","","1.21.00.01.22.01","2022","2199","8","5","expenditure","2100","0122"
"121000122","456200","Nebenford.Säumnisz.","K11-070","07/45 Sonstige ordentliche Erträge","-100000.00","EUR","","1.21.00.01.22.01","2022","2199","8","4","revenue","2100","0122"
"121000122","448800","Erstatt. von übr. B.","K11-060","06/41 Kostenerstattungen/-umlagen","-400.00","EUR","","1.21.00.01.22.01","2022","2199","8","4","revenue","2100","0122"
"121000122","431100","Verwaltungsgebühren","K11-040","04/43 Öffentlich-Rechtliche Leistungsentgelte","-5000.00","EUR","","1.21.00.01.22.01","2022","2199","8","4","revenue","2100","0122"
"121000122","416110","Aufl.SoPo a.Zuw.Land","K11-020","02/41 Zuwendungen und allgemeine Umlagen","-548.54","EUR","","1.21.00.01.22.01","2022","2199","8","4","revenue","2100","0122"
"120000120","543160","So. Verbrauchsmat.","K11-160","16/54 Sonstige ordentliche Aufwendungen","123.46","EUR","","1.20.00.01.20.01","2022","2099","8","5","expenditure","2000","0120"
"120000120","543120","Zeitungen u. Fachlit","K11-160","16/54 Sonstige ordentliche Aufwendungen","200.00","EUR","","1.20.00.01.20.01","2022","2099","8","5","expenditure","2000","0120"
"110200126","529100","Aufw. f. so. Dienstl","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","736098.48","EUR","","1.10.20.01.26.01","2022","1020","8","5","expenditure","1020","0126"
"151000605","543190","Sonst. Geschäftsaufw","K11-160","16/54 Sonstige ordentliche Aufwendungen","19431.55","EUR","","1.51.30.06.05.05","2022","5199","8","5","expenditure","5100","0605"
"151000605","529100","Aufw. f. so. Dienstl","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","18615.20","EUR","","1.51.30.06.05.05","2022","5199","8","5","expenditure","5100","0605"
"151000605","501900","Aufw. sonst. Besch.","K11-110","11/50 Personalaufwendungen","2123.04","EUR","","1.51.30.06.05.05","2022","5199","8","5","expenditure","5100","0605"
"151000605","543190","Sonst. Geschäftsaufw","K11-160","16/54 Sonstige ordentliche Aufwendungen","6899.88","EUR","","1.51.30.06.05.03","2022","5199","8","5","expenditure","5100","0605"
"151000605","431100","Verwaltungsgebühren","K11-040","04/43 Öffentlich-Rechtliche Leistungsentgelte","-3600.00","EUR","","1.51.30.06.05.03","2022","5199","8","4","revenue","5100","0605"
"151000604","545100","Miete/Pacht/Erbbauz.","K11-160","16/54 Sonstige ordentliche Aufwendungen","7407.90","EUR","","1.51.20.06.04.01","2022","5199","8","5","expenditure","5100","0604"
"151000604","543190","Sonst. Geschäftsaufw","K11-160","16/54 Sonstige ordentliche Aufwendungen","12346.50","EUR","","1.51.20.06.04.01","2022","5199","8","5","expenditure","5100","0604"
"151000604","543180","Ausstattung bis 410E","K11-160","16/54 Sonstige ordentliche Aufwendungen","13106.05","EUR","","1.51.20.06.04.01","2022","5199","8","5","expenditure","5100","0604"
"151000604","543165","Lebensmittelzutaten","K11-160","16/54 Sonstige ordentliche Aufwendungen","9829.54","EUR","","1.51.20.06.04.01","2022","5199","8","5","expenditure","5100","0604"
"151000604","543160","So. Verbrauchsmat.","K11-160","16/54 Sonstige ordentliche Aufwendungen","45871.21","EUR","","1.51.20.06.04.01","2022","5199","8","5","expenditure","5100","0604"
"151000604","543130","Telekommunik. Leist.","K11-160","16/54 Sonstige ordentliche Aufwendungen","1638.27","EUR","","1.51.20.06.04.01","2022","5199","8","5","expenditure","5100","0604"
"151000604","542900","Aufw.Inan.Rechte/Di.","K11-160","16/54 Sonstige ordentliche Aufwendungen","3715.35","EUR","","1.51.20.06.04.01","2022","5199","8","5","expenditure","5100","0604"
"151000604","529120","Lebensm.zub/Catering","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","6010.64","EUR","","1.51.20.06.04.01","2022","5199","8","5","expenditure","5100","0604"
"151000604","529100","Aufw. f. so. Dienstl","K11-130","13/52 Aufwendungen für Sach-/Dienstleistungen","52578.46","EUR","","1.51.20.06.04.01","2022","5199","8","5","expenditure","5100","0604"
"151000604","501901","Aufw.sonst.Besch.(z)","K11-110","11/50 Personalaufwendungen","72500.00","EUR","","1.51.20.06.04.01","2022","5199","8","5","expenditure","5100","0604"
"151000604","501900","Aufw. sonst. Besch.","K11-110","11/50 Personalaufwendungen","90229.21","EUR","","1.51.20.06.04.01","2022","5199","8","5","expenditure","5100","0604"
"151000604","448000","Erstatt. vom Bund","K11-060","06/41 Kostenerstattungen/-umlagen","-33000.00","EUR","","1.51.20.06.04.01","2022","5199","8","4","revenue","5100","0604"
"151000604","446100","So. priv-r. Leist.e.","K11-050","05/44 Privatrechtliche Leistungsentgelte","-15000.00","EUR","","1.51.20.06.04.01","2022","5199","8","4","revenue","5100","0604"
"151000604","416110","Aufl.SoPo a.Zuw.Land","K11-020","02/41 Zuwendungen und allgemeine Umlagen","-21230.40","EUR","","1.51.20.06.04.01","2022","5199","8","4","revenue","5100","0604"
"151000604","414100","Zuweisungen vom Land","K11-020","02/41 Zuwendungen und allgemeine Umlagen","-119959.20","EUR","","1.51.20.06.04.01","2022","5199","8","4","revenue","5100","0604"
"151000604","414000","Zuweisungen vom Bund","K11-020","02/41 Zuwendungen und allgemeine Umlagen","-5000.00","EUR","","1.51.20.06.04.01","2022","5199","8","4","revenue","5100","0604"
"151000604","531801","IZ übrige Bereiche","K11-150","15/53 Transferaufwendungen","10500.00","EUR","","1.51.20.06.04.02","2022","5199","8","5","expenditure","5100","0604"
"151000604","531800","Aufw. Zusch. übr. B.","K11-150","15/53 Transferaufwendungen","2734011.68","EUR","","1.51.20.06.04.02","2022","5199","8","5","expenditure","5100","0604"
"151000604","414100","Zuweisungen vom Land","K11-020","02/41 Zuwendungen und allgemeine Umlagen","-479836.80","EUR","","1.51.20.06.04.02","2022","5199","8","4","revenue","5100","0604"
"153000701","502900","Beitr.Vers.k. so.B.","K11-110","11/50 Personalaufwendungen","600.00","EUR","","1.53.00.07.01.01","2022","5399","8","5","expenditure","5300","0701"
"153000701","501900","Aufw. sonst. Besch.","K11-110","11/50 Personalaufwendungen","5000.00","EUR","","1.53.00.07.01.01","2022","5399","8","5","expenditure","5300","0701"
"153000701","416110","Aufl.SoPo a.Zuw.Land","K11-020","02/41 Zuwendungen und allgemeine Umlagen","-500.00","EUR","","1.53.00.07.01.01","2022","5399","8","4","revenue","5300","0701"
"153000701","414100","Zuweisungen vom Land","K11-020","02/41 Zuwendungen und allgemeine Umlagen","-90700.00","EUR","","1.53.00.07.01.01","2022","5399","8","4","revenue","5300","0701"
"151000606","461700","Zinsen v.Kreditinst.","K11-190","19/46 Finanzerträge","-50.00","EUR","","1.51.40.06.06.01","2022","5199","8","4","revenue","5100","0606"
